Date,AMZN,KO,MSFT
2011-01-10 00:00:00-05:00,9.23,20.62,21.73
2011-01-11 00:00:00-05:00,9.22,20.5,21.65
2011-01-12 00:00:00-05:00,9.2,20.62,21.99
2011-01-13 00:00:00-05:00,9.28,20.74,21.71
2011-01-14 00:00:00-05:00,9.44,20.65,21.79
2011-01-18 00:00:00-05:00,9.56,20.76,22.07
2011-01-19 00:00:00-05:00,9.34,20.74,21.92
2011-01-20 00:00:00-05:00,9.1,20.58,21.83
2011-01-21 00:00:00-05:00,8.87,20.53,21.58
2011-01-24 00:00:00-05:00,8.84,20.69,21.85
2011-01-25 00:00:00-05:00,8.84,20.59,21.91
2011-01-26 00:00:00-05:00,8.77,20.59,22.16
2011-01-27 00:00:00-05:00,9.22,20.51,22.23
2011-01-28 00:00:00-05:00,8.56,20.35,21.37
2011-01-31 00:00:00-05:00,8.48,20.56,21.35
2011-02-01 00:00:00-05:00,8.61,20.62,21.55
2011-02-02 00:00:00-05:00,8.68,20.56,21.52
2011-02-03 00:00:00-05:00,8.69,20.46,21.29
2011-02-04 00:00:00-05:00,8.8,20.46,21.38
2011-02-07 00:00:00-05:00,8.82,20.45,21.72
2011-02-08 00:00:00-05:00,9.15,20.56,21.78
2011-02-09 00:00:00-05:00,9.27,20.65,21.54
2011-02-10 00:00:00-05:00,9.31,20.78,21.18
2011-02-11 00:00:00-05:00,9.46,20.79,20.98
2011-02-14 00:00:00-05:00,9.52,20.65,20.97
2011-02-15 00:00:00-05:00,9.45,20.67,20.88
2011-02-16 00:00:00-05:00,9.33,20.74,20.93
2011-02-17 00:00:00-05:00,9.39,21.11,21.08
2011-02-18 00:00:00-05:00,9.32,21.11,20.96
2011-02-22 00:00:00-05:00,9.02,20.85,20.6
2011-02-23 00:00:00-05:00,8.83,20.9,20.6
2011-02-24 00:00:00-05:00,8.89,20.89,20.74
2011-02-25 00:00:00-05:00,8.86,21.03,20.57
2011-02-28 00:00:00-05:00,8.66,20.91,20.59
2011-03-01 00:00:00-05:00,8.47,21.23,20.26
2011-03-02 00:00:00-05:00,8.6,21.07,20.2
2011-03-03 00:00:00-05:00,8.64,21.45,20.3
2011-03-04 00:00:00-05:00,8.58,21.33,20.1
2011-03-07 00:00:00-05:00,8.45,21.33,19.92
2011-03-08 00:00:00-05:00,8.34,21.47,20.07
2011-03-09 00:00:00-05:00,8.45,21.46,20.05
2011-03-10 00:00:00-05:00,8.31,21.35,19.68
2011-03-11 00:00:00-05:00,8.4,21.35,19.89
2011-03-14 00:00:00-04:00,8.34,21.06,19.9
2011-03-15 00:00:00-04:00,8.25,20.76,19.67
2011-03-16 00:00:00-04:00,8.23,20.29,19.2
2011-03-17 00:00:00-04:00,8.05,20.52,19.2
2011-03-18 00:00:00-04:00,8.09,20.66,19.21
2011-03-21 00:00:00-04:00,8.23,20.94,19.62
2011-03-22 00:00:00-04:00,8.13,20.92,19.6
2011-03-23 00:00:00-04:00,8.27,21.17,19.78
2011-03-24 00:00:00-04:00,8.56,21.31,19.99
2011-03-25 00:00:00-04:00,8.55,21.49,19.85
2011-03-28 00:00:00-04:00,8.47,21.42,19.68
2011-03-29 00:00:00-04:00,8.73,21.65,19.75
2011-03-30 00:00:00-04:00,8.97,21.76,19.84
2011-03-31 00:00:00-04:00,9.01,21.85,19.67
2011-04-01 00:00:00-04:00,9.01,22.14,19.74
2011-04-04 00:00:00-04:00,9.15,22.29,19.79
2011-04-05 00:00:00-04:00,9.26,22.23,19.97
2011-04-06 00:00:00-04:00,9.14,22.28,20.26
2011-04-07 00:00:00-04:00,9.25,22.22,20.3
2011-04-08 00:00:00-04:00,9.24,22.16,20.19
2011-04-11 00:00:00-04:00,9.2,22.2,20.12
2011-04-12 00:00:00-04:00,9.02,22.04,19.86
2011-04-13 00:00:00-04:00,9.11,22.16,19.85
2011-04-14 00:00:00-04:00,9.09,22.5,19.69
2011-04-15 00:00:00-04:00,9.0,22.4,19.65
2011-04-18 00:00:00-04:00,8.92,22.17,19.43
2011-04-19 00:00:00-04:00,8.94,22.1,19.48
2011-04-20 00:00:00-04:00,9.19,22.35,19.95
2011-04-21 00:00:00-04:00,9.29,22.36,19.77
2011-04-25 00:00:00-04:00,9.27,22.32,19.84
2011-04-26 00:00:00-04:00,9.11,22.05,20.29
2011-04-27 00:00:00-04:00,9.83,22.07,20.43
2011-04-28 00:00:00-04:00,9.75,22.21,20.69
2011-04-29 00:00:00-04:00,9.79,22.22,20.08
2011-05-02 00:00:00-04:00,10.06,22.31,19.88
2011-05-03 00:00:00-04:00,9.92,22.36,19.99
2011-05-04 00:00:00-04:00,10.0,22.22,20.19
2011-05-05 00:00:00-04:00,9.86,21.97,19.98
2011-05-06 00:00:00-04:00,9.88,22.04,20.04
2011-05-09 00:00:00-04:00,10.04,22.06,20.01
2011-05-10 00:00:00-04:00,10.2,22.18,19.88
2011-05-11 00:00:00-04:00,10.22,22.18,19.64
2011-05-12 00:00:00-04:00,10.3,22.5,19.61
2011-05-13 00:00:00-04:00,10.13,22.46,19.39
2011-05-16 00:00:00-04:00,9.63,22.35,19.03
2011-05-17 00:00:00-04:00,9.74,22.4,19.12
2011-05-18 00:00:00-04:00,9.85,22.5,19.25
2011-05-19 00:00:00-04:00,9.94,22.55,19.27
2011-05-20 00:00:00-04:00,9.93,22.5,19.09
2011-05-23 00:00:00-04:00,9.81,22.23,18.85
2011-05-24 00:00:00-04:00,9.66,22.23,18.83
2011-05-25 00:00:00-04:00,9.61,22.04,18.86
2011-05-26 00:00:00-04:00,9.75,21.97,19.24
2011-05-27 00:00:00-04:00,9.71,21.91,19.31
2011-05-31 00:00:00-04:00,9.83,22.01,19.5
2011-06-01 00:00:00-04:00,9.62,21.99,19.05
2011-06-02 00:00:00-04:00,9.68,21.76,18.88
2011-06-03 00:00:00-04:00,9.42,21.59,18.64
2011-06-06 00:00:00-04:00,9.28,21.55,18.72
2011-06-07 00:00:00-04:00,9.38,21.48,18.76
2011-06-08 00:00:00-04:00,9.4,21.54,18.67
2011-06-09 00:00:00-04:00,9.48,21.71,18.68
2011-06-10 00:00:00-04:00,9.33,21.54,18.49
2011-06-13 00:00:00-04:00,9.31,21.61,18.74
2011-06-14 00:00:00-04:00,9.5,21.77,18.88
2011-06-15 00:00:00-04:00,9.3,21.56,18.51
2011-06-16 00:00:00-04:00,9.18,21.73,18.71
2011-06-17 00:00:00-04:00,9.32,21.77,18.92
2011-06-20 00:00:00-04:00,9.39,21.84,19.08
2011-06-21 00:00:00-04:00,9.71,21.99,19.31
2011-06-22 00:00:00-04:00,9.58,22.03,19.22
2011-06-23 00:00:00-04:00,9.71,21.56,19.2
2011-06-24 00:00:00-04:00,9.63,21.54,18.95
2011-06-27 00:00:00-04:00,10.06,21.64,19.65
2011-06-28 00:00:00-04:00,10.12,21.91,20.12
2011-06-29 00:00:00-04:00,10.21,22.14,19.98
2011-06-30 00:00:00-04:00,10.22,22.33,20.27
2011-07-01 00:00:00-04:00,10.47,22.59,20.29
2011-07-05 00:00:00-04:00,10.66,22.66,20.3
2011-07-06 00:00:00-04:00,10.71,22.74,20.53
2011-07-07 00:00:00-04:00,10.84,22.81,20.87
2011-07-08 00:00:00-04:00,10.91,22.79,20.99
2011-07-11 00:00:00-04:00,10.63,22.6,20.76
2011-07-12 00:00:00-04:00,10.56,22.51,20.69
2011-07-13 00:00:00-04:00,10.68,22.58,20.76
2011-07-14 00:00:00-04:00,10.52,22.45,20.64
2011-07-15 00:00:00-04:00,10.64,22.41,20.88
2011-07-18 00:00:00-04:00,10.58,22.27,20.73
2011-07-19 00:00:00-04:00,10.9,23.0,21.47
2011-07-20 00:00:00-04:00,10.78,22.85,21.1
2011-07-21 00:00:00-04:00,10.66,23.01,21.13
2011-07-22 00:00:00-04:00,10.83,23.14,21.47
2011-07-25 00:00:00-04:00,10.67,22.98,21.76
2011-07-26 00:00:00-04:00,10.71,22.96,21.89
2011-07-27 00:00:00-04:00,11.13,22.79,21.31
2011-07-28 00:00:00-04:00,11.19,22.83,21.61
2011-07-29 00:00:00-04:00,11.13,22.57,21.36
2011-08-01 00:00:00-04:00,11.07,22.47,21.26
2011-08-02 00:00:00-04:00,10.59,22.26,20.9
2011-08-03 00:00:00-04:00,10.5,22.7,20.99
2011-08-04 00:00:00-04:00,10.07,21.84,20.23
2011-08-05 00:00:00-04:00,10.14,22.16,20.02
2011-08-08 00:00:00-04:00,9.69,21.61,19.09
2011-08-09 00:00:00-04:00,10.25,22.13,19.94
2011-08-10 00:00:00-04:00,9.71,21.22,18.87
2011-08-11 00:00:00-04:00,9.92,22.06,19.64
2011-08-12 00:00:00-04:00,10.11,22.28,19.57
2011-08-15 00:00:00-04:00,10.15,22.63,19.89
2011-08-16 00:00:00-04:00,9.88,22.62,19.89
2011-08-17 00:00:00-04:00,9.8,22.99,19.81
2011-08-18 00:00:00-04:00,9.13,22.48,19.36
2011-08-19 00:00:00-04:00,8.95,22.26,18.87
2011-08-22 00:00:00-04:00,8.88,22.32,18.82
2011-08-23 00:00:00-04:00,9.68,22.92,19.4
2011-08-24 00:00:00-04:00,9.69,23.12,19.54
2011-08-25 00:00:00-04:00,9.6,22.55,19.28
2011-08-26 00:00:00-04:00,9.96,22.73,19.81
2011-08-29 00:00:00-04:00,10.33,23.14,20.27
2011-08-30 00:00:00-04:00,10.55,23.18,20.58
2011-08-31 00:00:00-04:00,10.76,23.38,20.87
2011-09-01 00:00:00-04:00,10.63,23.38,20.56
2011-09-02 00:00:00-04:00,10.5,23.14,20.24
2011-09-06 00:00:00-04:00,10.81,23.04,20.02
2011-09-07 00:00:00-04:00,10.99,23.49,20.4
2011-09-08 00:00:00-04:00,10.86,23.62,20.57
2011-09-09 00:00:00-04:00,10.57,23.02,20.2
2011-09-12 00:00:00-04:00,10.83,23.02,20.31
2011-09-13 00:00:00-04:00,10.98,23.08,20.43
2011-09-14 00:00:00-04:00,11.13,23.31,20.79
2011-09-15 00:00:00-04:00,11.34,23.73,21.18
2011-09-16 00:00:00-04:00,11.97,23.8,21.28
2011-09-19 00:00:00-04:00,12.08,23.55,21.35
2011-09-20 00:00:00-04:00,11.66,23.6,21.17
2011-09-21 00:00:00-04:00,11.59,23.15,20.39
2011-09-22 00:00:00-04:00,11.16,22.66,19.66
2011-09-23 00:00:00-04:00,11.18,22.52,19.66
2011-09-26 00:00:00-04:00,11.49,22.97,19.96
2011-09-27 00:00:00-04:00,11.21,23.24,20.14
2011-09-28 00:00:00-04:00,11.49,22.74,20.07
2011-09-29 00:00:00-04:00,11.12,23.07,19.97
2011-09-30 00:00:00-04:00,10.81,22.57,19.53
2011-10-03 00:00:00-04:00,10.6,21.86,19.25
2011-10-04 00:00:00-04:00,10.62,21.79,19.88
2011-10-05 00:00:00-04:00,10.98,21.89,20.31
2011-10-06 00:00:00-04:00,11.08,21.85,20.67
2011-10-07 00:00:00-04:00,11.24,22.02,20.6
2011-10-10 00:00:00-04:00,11.57,22.35,21.14
2011-10-11 00:00:00-04:00,11.77,22.32,21.18
2011-10-12 00:00:00-04:00,11.84,22.54,21.15
2011-10-13 00:00:00-04:00,11.81,22.52,21.33
2011-10-14 00:00:00-04:00,12.34,22.67,21.4
2011-10-17 00:00:00-04:00,12.12,22.38,21.17
2011-10-18 00:00:00-04:00,12.19,22.3,21.43
2011-10-19 00:00:00-04:00,11.58,22.39,21.29
2011-10-20 00:00:00-04:00,11.68,22.42,21.22
2011-10-21 00:00:00-04:00,11.74,22.78,21.31
2011-10-24 00:00:00-04:00,11.88,22.67,21.33
